"customer_id","first_name","last_name","state","address","order_id","order_date","customer_id-2","seller_id","order_status","shipping_providers","days_took_to_ship"
655,"Mia","Reed","Ohio","XXXXX",8654,"2023-06-18",655,5,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",16566,"2023-06-16",655,32,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",10072,"2023-04-19",655,16,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",6165,"2023-04-01",655,3,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",13188,"2023-03-09",655,7,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",17834,"2023-03-05",655,27,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",18601,"2023-03-03",655,27,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",2590,"2023-02-28",655,5,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",6545,"2023-01-27",655,3,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",7425,"2023-01-27",655,5,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",15746,"2023-01-14",655,29,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",6881,"2022-10-03",655,2,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",15594,"2022-08-12",655,23,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",17243,"2022-06-23",655,23,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",427,"2022-05-29",655,1,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",2434,"2022-05-10",655,3,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",16165,"2022-05-09",655,27,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",17389,"2022-05-06",655,34,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",2981,"2022-04-26",655,1,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",19225,"2022-04-09",655,32,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",16887,"2022-03-25",655,29,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",11716,"2021-12-17",655,12,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",18750,"2021-07-25",655,26,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",3146,"2021-04-06",655,3,"Completed","fedex",4
655,"Mia","Reed","Ohio","XXXXX",13681,"2021-03-03",655,10,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",12268,"2020-11-07",655,6,"Completed","fedex",5
655,"Mia","Reed","Ohio","XXXXX",4287,"2020-06-28",655,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",21440,"2024-06-17",656,11,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",4823,"2024-02-09",656,3,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",7245,"2023-12-18",656,1,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",7783,"2023-11-07",656,5,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",15196,"2023-09-09",656,17,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",13072,"2023-08-24",656,9,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",18031,"2023-08-17",656,32,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",2549,"2023-07-11",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",12303,"2023-05-15",656,4,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",20900,"2023-05-11",656,29,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",2266,"2023-04-30",656,2,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",12669,"2023-04-21",656,13,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",16890,"2023-02-09",656,24,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",2768,"2022-12-16",656,5,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",17462,"2022-11-15",656,26,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",5791,"2022-10-04",656,5,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",17291,"2022-09-02",656,35,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",11558,"2022-08-31",656,7,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",16348,"2022-08-20",656,29,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",17153,"2022-07-25",656,30,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",13294,"2022-07-10",656,14,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",17407,"2022-06-25",656,20,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",11617,"2022-06-15",656,4,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",700,"2022-06-03",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",16223,"2022-04-18",656,27,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",16857,"2022-03-25",656,30,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",6265,"2022-03-06",656,1,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",16462,"2022-03-03",656,28,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",4638,"2022-01-28",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",19585,"2022-01-13",656,23,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",2436,"2021-12-19",656,3,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",4982,"2021-10-14",656,4,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",14202,"2021-09-05",656,8,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",10194,"2021-07-16",656,23,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",15134,"2021-05-29",656,21,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",18339,"2021-05-22",656,24,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",3338,"2021-03-07",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",12550,"2021-03-02",656,20,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",5328,"2021-02-26",656,5,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",18551,"2021-02-04",656,30,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",2722,"2021-01-11",656,1,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",6440,"2020-12-23",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",265,"2020-12-04",656,4,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",15429,"2020-08-29",656,45,"Completed","fedex",4
656,"Quinn","Scott","Ohio","XXXXX",4863,"2020-06-25",656,2,"Completed","fedex",5
656,"Quinn","Scott","Ohio","XXXXX",16696,"2020-01-06",656,35,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",20988,"2024-03-22",657,27,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",1427,"2024-02-08",657,5,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",5919,"2024-01-02",657,1,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",15974,"2023-11-19",657,24,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",3114,"2023-10-24",657,3,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",6733,"2023-10-12",657,2,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",18704,"2023-08-12",657,32,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",16622,"2023-08-04",657,20,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",14140,"2023-05-19",657,21,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",15009,"2023-04-26",657,26,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",16833,"2023-03-25",657,21,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",13990,"2023-03-10",657,12,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",13073,"2022-12-20",657,21,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",15411,"2022-12-03",657,36,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",20436,"2022-08-17",657,21,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",19322,"2022-06-18",657,32,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",13414,"2022-05-24",657,5,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",13342,"2022-04-02",657,14,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",20733,"2022-03-18",657,21,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",19354,"2021-09-23",657,28,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",7391,"2021-09-10",657,2,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",16698,"2021-09-02",657,24,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",9355,"2021-08-19",657,1,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",5972,"2021-08-09",657,5,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",20235,"2021-07-11",657,30,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",242,"2021-07-09",657,3,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",12639,"2021-06-17",657,21,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",15414,"2021-06-17",657,39,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",17552,"2021-05-21",657,26,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",19535,"2021-05-01",657,34,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",7665,"2021-01-01",657,3,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",4788,"2020-12-04",657,3,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",9436,"2020-12-04",657,1,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",1018,"2020-09-24",657,2,"Completed","fedex",5
657,"Ursula","Green","Ohio","XXXXX",9288,"2020-08-30",657,3,"Completed","fedex",4
657,"Ursula","Green","Ohio","XXXXX",12014,"2020-03-13",657,12,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",21244,"2024-03-24",658,44,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",12001,"2023-09-26",658,24,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",6752,"2023-08-04",658,2,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",721,"2023-05-31",658,1,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",7237,"2023-05-27",658,1,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",16117,"2023-05-20",658,21,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",11042,"2023-05-03",658,14,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",13856,"2023-05-02",658,1,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",16577,"2023-03-18",658,30,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",16347,"2023-03-08",658,29,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",16366,"2023-01-26",658,26,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",1804,"2022-11-19",658,5,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",7130,"2022-07-27",658,1,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",17409,"2022-07-22",658,25,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",2602,"2022-07-21",658,2,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",14744,"2022-07-02",658,45,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",7043,"2022-06-06",658,4,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",3487,"2022-05-18",658,5,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",10549,"2022-05-12",658,11,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",20927,"2022-05-03",658,30,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",19630,"2022-04-11",658,22,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",7006,"2022-02-05",658,5,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",1597,"2021-10-14",658,4,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",17171,"2021-09-02",658,32,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",17559,"2021-08-11",658,26,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",5915,"2021-07-07",658,3,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",17222,"2021-07-05",658,32,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",18158,"2021-05-21",658,26,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",2270,"2021-01-28",658,4,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",1594,"2021-01-15",658,2,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",3023,"2021-01-10",658,2,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",1826,"2020-09-28",658,1,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",4985,"2020-09-19",658,1,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",6232,"2020-07-28",658,3,"Completed","fedex",4
658,"Yvonne","Scott","Ohio","XXXXX",153,"2020-04-02",658,2,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",19181,"2020-03-07",658,35,"Completed","fedex",5
658,"Yvonne","Scott","Ohio","XXXXX",11018,"2020-01-29",658,21,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",21627,"2024-07-26",659,15,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",21423,"2024-05-23",659,2,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",697,"2024-02-15",659,2,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",5233,"2024-02-10",659,2,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",6380,"2023-12-07",659,5,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",113,"2023-10-27",659,2,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",1759,"2023-10-09",659,1,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",20176,"2023-09-27",659,31,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",12195,"2023-05-28",659,19,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",12177,"2023-05-12",659,16,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",13636,"2023-04-07",659,7,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",8544,"2022-12-24",659,2,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",11495,"2022-09-23",659,9,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",12042,"2022-06-20",659,23,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",9984,"2022-05-29",659,21,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",12871,"2022-05-13",659,14,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",14898,"2022-04-30",659,44,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",5125,"2021-12-06",659,4,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",1168,"2021-09-28",659,1,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",14222,"2021-09-07",659,11,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",6493,"2021-08-20",659,4,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",20670,"2021-07-14",659,28,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",14840,"2021-07-11",659,40,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",9935,"2021-06-27",659,4,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",4052,"2021-06-11",659,1,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",12405,"2021-04-27",659,9,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",15083,"2021-01-17",659,33,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",9201,"2020-12-25",659,5,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",12306,"2020-11-13",659,6,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",12234,"2020-09-23",659,16,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",12344,"2020-04-29",659,11,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",5660,"2020-03-29",659,1,"Completed","fedex",4
659,"Carla","Scott","Ohio","XXXXX",7679,"2020-03-11",659,1,"Completed","fedex",5
659,"Carla","Scott","Ohio","XXXXX",4902,"2020-02-27",659,2,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",8740,"2024-01-28",660,3,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",21504,"2024-01-28",660,18,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",1788,"2023-10-10",660,2,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",16957,"2023-09-19",660,33,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",14788,"2023-07-30",660,47,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",6789,"2023-06-15",660,1,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",8797,"2023-06-08",660,2,"Completed","fedex",4
660,"Gina","Davis","Ohio","XXXXX",7128,"2023-06-03",660,3,"Completed","fedex",4
660,"Gina","Davis","Ohio","XXXXX",6008,"2023-04-29",660,1,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",20080,"2023-04-24",660,32,"Completed","fedex",4
660,"Gina","Davis","Ohio","XXXXX",12643,"2023-04-11",660,15,"Completed","fedex",4
660,"Gina","Davis","Ohio","XXXXX",16283,"2023-03-07",660,20,"Completed","fedex",4
660,"Gina","Davis","Ohio","XXXXX",10271,"2022-09-20",660,14,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",18452,"2022-09-03",660,25,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",19703,"2022-08-22",660,27,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",3253,"2022-08-03",660,1,"Completed","fedex",4
660,"Gina","Davis","Ohio","XXXXX",15052,"2022-08-03",660,19,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",16225,"2022-05-09",660,29,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",16329,"2022-03-08",660,34,"Completed","fedex",4
660,"Gina","Davis","Ohio","XXXXX",10884,"2021-12-25",660,16,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",3450,"2021-11-01",660,2,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",6461,"2021-10-20",660,4,"Completed","fedex",4
660,"Gina","Davis","Ohio","XXXXX",5039,"2021-10-06",660,2,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",15781,"2021-08-17",660,24,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",14768,"2021-08-13",660,2,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",12841,"2021-08-07",660,6,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",11755,"2021-08-03",660,9,"Completed","fedex",4
660,"Gina","Davis","Ohio","XXXXX",3964,"2021-07-07",660,5,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",19866,"2021-05-13",660,31,"Completed","fedex",4
660,"Gina","Davis","Ohio","XXXXX",14468,"2021-03-07",660,1,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",10509,"2021-03-01",660,12,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",14933,"2020-12-25",660,35,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",4336,"2020-12-06",660,2,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",6089,"2020-10-07",660,4,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",2649,"2020-05-06",660,4,"Completed","fedex",5
660,"Gina","Davis","Ohio","XXXXX",13321,"2020-05-02",660,19,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",21392,"2024-02-27",661,49,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",21388,"2024-02-16",661,16,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",10338,"2024-01-03",661,22,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",10446,"2023-08-21",661,5,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",3453,"2023-06-05",661,2,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",18525,"2023-05-29",661,25,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",3800,"2023-05-15",661,4,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",12416,"2023-03-17",661,9,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",11108,"2023-02-15",661,5,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",7937,"2022-10-29",661,2,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",5310,"2022-09-22",661,4,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",429,"2022-09-08",661,1,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",5090,"2022-08-29",661,3,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",5609,"2022-04-07",661,2,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",12055,"2022-03-29",661,8,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",8231,"2022-01-11",661,4,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",10076,"2021-11-14",661,16,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",2885,"2021-08-16",661,1,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",20653,"2021-08-11",661,26,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",18336,"2021-08-07",661,24,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",12541,"2021-07-13",661,10,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",16831,"2021-06-12",661,32,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",17375,"2021-05-07",661,26,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",9908,"2020-10-08",661,10,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",19707,"2020-09-15",661,29,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",8622,"2020-09-13",661,3,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",3832,"2020-09-12",661,1,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",5005,"2020-06-11",661,1,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",3218,"2020-03-09",661,4,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",11148,"2020-02-27",661,22,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",11902,"2020-02-13",661,21,"Completed","fedex",5
661,"Kelly","Green","Ohio","XXXXX",15581,"2020-02-10",661,27,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",4817,"2020-02-06",661,1,"Completed","fedex",4
661,"Kelly","Green","Ohio","XXXXX",2895,"2020-01-01",661,1,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",10784,"2024-01-28",662,20,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",10044,"2023-10-31",662,16,"Completed","fedex",5
662,"Olivia","Green","Ohio","XXXXX",5720,"2023-10-14",662,5,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",4108,"2023-08-21",662,4,"Completed","fedex",5
662,"Olivia","Green","Ohio","XXXXX",14235,"2023-08-20",662,10,"Completed","fedex",5
662,"Olivia","Green","Ohio","XXXXX",16885,"2023-06-18",662,20,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",15839,"2023-06-07",662,34,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",2247,"2023-04-26",662,2,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",193,"2023-04-05",662,3,"Completed","fedex",5
662,"Olivia","Green","Ohio","XXXXX",7411,"2022-12-24",662,4,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",19219,"2022-08-12",662,27,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",17168,"2022-05-31",662,34,"Completed","fedex",5
662,"Olivia","Green","Ohio","XXXXX",15867,"2022-03-14",662,33,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",2679,"2021-09-28",662,2,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",8887,"2021-08-10",662,5,"Completed","fedex",5
662,"Olivia","Green","Ohio","XXXXX",18325,"2021-06-12",662,24,"Completed","fedex",5
662,"Olivia","Green","Ohio","XXXXX",16783,"2021-06-08",662,29,"Completed","fedex",5
662,"Olivia","Green","Ohio","XXXXX",4129,"2021-03-13",662,1,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",20217,"2021-03-10",662,30,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",1473,"2021-02-25",662,2,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",9916,"2020-09-04",662,18,"Completed","fedex",4
662,"Olivia","Green","Ohio","XXXXX",14471,"2020-03-15",662,5,"Completed","fedex",5
663,"Samuel","Reed","Ohio","XXXXX",21264,"2024-03-26",663,25,"Completed","fedex",5
663,"Samuel","Reed","Ohio","XXXXX",6343,"2023-08-24",663,5,"Completed","fedex",5
663,"Samuel","Reed","Ohio","XXXXX",17782,"2023-08-15",663,31,"Completed","fedex",4
663,"Samuel","Reed","Ohio","XXXXX",20608,"2023-07-11",663,30,"Completed","fedex",5
663,"Samuel","Reed","Ohio","XXXXX",6841,"2023-05-17",663,1,"Completed","fedex",4
663,"Samuel","Reed","Ohio","XXXXX",488,"2023-03-31",663,3,"Completed","fedex",4
663,"Samuel","Reed","Ohio","XXXXX",2741,"2022-12-15",663,3,"Completed","fedex",5
663,"Samuel","Reed","Ohio","XXXXX",5014,"2022-12-12",663,4,"Completed","fedex",5
663,"Samuel","Reed","Ohio","XXXXX",10077,"2022-11-13",663,7,"Completed","fedex",5
663,"Samuel","Reed","Ohio","XXXXX",15522,"2022-09-02",663,34,"Completed","fedex",4
663,"Samuel","Reed","Ohio","XXXXX",20898,"2022-09-02",663,26,"Completed","fedex",5
663,"Samuel","Reed","Ohio","XXXXX",12731,"2022-07-30",663,16,"Completed","fedex",5
663,"Samuel","Reed","Ohio","XXXXX",17001,"2022-05-21",663,20,"Completed","fedex",5
663,"Samuel","Reed","Ohio","XXXXX",13288,"2022-05-20",663,5,"Completed","fedex",4
663,"Samuel","Reed","Ohio","XXXXX",7342,"2022-05-04",663,2,"Completed","fedex",5
